#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A2A7DF
#Date Time: 2022-04-09 22:30:52.302
#Sample rate: 800Hz
#Samples: 10301
#Trigger: Source: Channel 1 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 100 ns
#Channel 1: Range: 1 V/div Offset: 0 V Attenuation: 1 X Sample Mode: Average
#Channel 2: Range: 500 mV/div Offset: 0 V Attenuation: 1 X Sample Mode: Average

Time (s),Channel 1 (V),Channel 2 (V)
-163.2225,-0.007938009160457624,-0.001319543970979598
-163.22125,-0.007938009160457624,-0.001319543970979598
-163.22,-0.007938009160457624,-0.001319543970979598
-163.21875,-0.007938009160457624,-0.001319543970979598
-163.2175,-0.007938009160457624,-0.001319543970979598
-163.21625,-0.007938009160457624,-0.001319543970979598
-163.215,-0.007938009160457624,-0.001319543970979598
-163.21375,-0.007938009160457624,-0.001319543970979598
-163.2125,-0.007938009160457624,-0.001319543970979598
-163.21125,-0.007938009160457624,-0.001319543970979598
-163.21,-0.007938009160457624,-0.001319543970979598
-163.20875,-0.007938009160457624,-0.001319543970979598
-163.2075,-0.007938009160457624,-0.001319543970979598
-163.20625,-0.007938009160457624,-0.001319543970979598
-163.205,-0.007938009160457624,-0.001319543970979598
-163.20375,-0.007938009160457624,-0.001319543970979598
-163.2025,-0.007938009160457624,-0.001319543970979598
-163.20125,-0.007938009160457624,-0.001319543970979598
-163.2,-0.007938009160457624,-0.001319543970979598
-163.19875,-0.007938009160457624,-0.001319543970979598
-163.1975,-0.007938009160457624,-0.001319543970979598
-163.19625,-0.007938009160457624,-0.001651626128076102
-163.195,-0.007938009160457624,-0.001319543970979598
-163.19375,-0.007938009160457624,-0.001319543970979598
-163.1925,-0.007938009160457624,-0.001319543970979598
-163.19125,-0.007938009160457624,-0.001319543970979598
-163.19,-0.007938009160457624,-0.001319543970979598
-163.18875,-0.007938009160457624,-0.001319543970979598
-163.1875,-0.007938009160457624,-0.001319543970979598
-163.18625,-0.007938009160457624,-0.001319543970979598
-163.185,-0.007938009160457624,-0.001319543970979598
-163.18375,-0.007938009160457624,-0.001319543970979598
-163.1825,-0.007938009160457624,-0.001319543970979598
-163.18125,-0.007938009160457624,-0.001319543970979598
-163.18,-0.007938009160457624,-0.001319543970979598
-163.17875,-0.007938009160457624,-0.001651626128076102
-163.1775,-0.007938009160457624,-0.001651626128076102
-163.17625,-0.007938009160457624,-0.00131954397098443
